Orthogroup	Cmi	Cpl	Ler	Loc	Gga	Xtr
N0.HOG0013597		Cplagiosum|21271.1, Cplagiosum|20221.1	Lerinacea|LE28451.1	Loculatus|16564.1	Ggallus|15422.1	Xentr10.7|21632.6
N0.HOG0013598		Cplagiosum|20299.1, Cplagiosum|18771.1, Cplagiosum|20597.1	Lerinacea|LE04565.1			Xentr10.7|14097.1, Xentr10.7|14099.1
N0.HOG0013599		Cplagiosum|18968.1, Cplagiosum|19351.1		Loculatus|676.1	Ggallus|4292.1	Xentr10.7|9805.1, Xentr10.7|11974.1
N0.HOG0013600		Cplagiosum|21275.1, Cplagiosum|20431.1, Cplagiosum|19232.1, Cplagiosum|21314.1, Cplagiosum|20336.1, Cplagiosum|20908.1				
N0.HOG0013601		Cplagiosum|21191.1		Loculatus|13322.1	Ggallus|4097.2	
N0.HOG0013602		Cplagiosum|19082.1		Loculatus|17744.1		Xentr10.7|9988.2
N0.HOG0013603		Cplagiosum|20543.1, Cplagiosum|20839.1	Lerinacea|LE29420.1	Loculatus|4932.1	Ggallus|15270.1	Xentr10.7|21326.4
N0.HOG0013604		Cplagiosum|19146.1	Lerinacea|LE06026.1	Loculatus|16715.1	Ggallus|15502.1, Ggallus|15501.4	Xentr10.7|21594.1
N0.HOG0013605		Cplagiosum|20731.1, Cplagiosum|19528.3	Lerinacea|LE16542.2	Loculatus|1903.1	Ggallus|17951.2	Xentr10.7|3031.1
N0.HOG0013606		Cplagiosum|19254.1		Loculatus|2213.1	Ggallus|13474.1, Ggallus|13472.1, Ggallus|13421.1	Xentr10.7|8985.1
N0.HOG0013607					Ggallus|5.1, Ggallus|6.1, Ggallus|3.1, Ggallus|4.1, Ggallus|17681.1, Ggallus|3719.3	
N0.HOG0013608					Ggallus|2281.1, Ggallus|2284.1, Ggallus|2283.1, Ggallus|2282.1, Ggallus|771.1, Ggallus|2280.1	
N0.HOG0013609					Ggallus|1852.1, Ggallus|1854.1, Ggallus|1849.1, Ggallus|1846.1, Ggallus|1848.1, Ggallus|1847.1	
N0.HOG0013610				Loculatus|10528.1	Ggallus|2175.1	Xentr10.7|9051.1, Xentr10.7|9052.1, Xentr10.7|9053.1, Xentr10.7|9055.1
N0.HOG0013611					Ggallus|12708.1, Ggallus|12496.1, Ggallus|12500.1, Ggallus|12715.1, Ggallus|12709.1, Ggallus|12495.1	
N0.HOG0013612					Ggallus|2474.1, Ggallus|2486.1, Ggallus|2510.1, Ggallus|2512.1, Ggallus|2476.1, Ggallus|2473.1	
N0.HOG0013613					Ggallus|3149.2, Ggallus|3161.2, Ggallus|3151.1, Ggallus|3165.1, Ggallus|3158.2, Ggallus|3154.1	
N0.HOG0013614					Ggallus|3704.1, Ggallus|3705.1, Ggallus|3707.1, Ggallus|3708.1, Ggallus|3706.1, Ggallus|3713.2	
N0.HOG0013615					Ggallus|13982.1, Ggallus|13981.1, Ggallus|13980.1	Xentr10.7|24218.1, Xentr10.7|24214.1, Xentr10.7|24213.1
N0.HOG0013616				Loculatus|16618.1, Loculatus|16542.1, Loculatus|16621.1	Ggallus|15378.2	Xentr10.7|21559.1, Xentr10.7|21560.1
N0.HOG0013617			Lerinacea|LE00830.1, Lerinacea|LE14736.1, Lerinacea|LE18898.1	Loculatus|18442.2	Ggallus|15554.1	Xentr10.7|19998.1
N0.HOG0013618					Ggallus|16097.3, Ggallus|16099.2, Ggallus|16098.1, Ggallus|16102.1, Ggallus|16100.1, Ggallus|16101.1	
N0.HOG0013619					Ggallus|18599.1, Ggallus|5979.1, Ggallus|5975.1, Ggallus|5976.1, Ggallus|5977.1, Ggallus|5978.1	
N0.HOG0013620					Ggallus|6814.1, Ggallus|6815.1, Ggallus|6817.1, Ggallus|6819.1, Ggallus|6806.1, Ggallus|6816.1	
N0.HOG0013621					Ggallus|7749.1, Ggallus|7750.1, Ggallus|7678.1, Ggallus|7676.1, Ggallus|7677.1, Ggallus|7748.1	
N0.HOG0013622					Ggallus|9740.1, Ggallus|9736.1, Ggallus|9737.2, Ggallus|9738.1, Ggallus|9739.1	Xentr10.7|1752.1
N0.HOG0013623					Ggallus|9769.1	Xentr10.7|30.1, Xentr10.7|27.8, Xentr10.7|29.1, Xentr10.7|31.2, Xentr10.7|13172.1
N0.HOG0013624			Lerinacea|LE06921.1		Ggallus|18757.1	
N0.HOG0013625			Lerinacea|LE06920.1		Ggallus|18782.1	
N0.HOG0013626			Lerinacea|LE26145.1, Lerinacea|LE27874.1, Lerinacea|LE14782.1, Lerinacea|LE23933.1, Lerinacea|LE30166.1, Lerinacea|LE06142.1			
N0.HOG0013627			Lerinacea|LE29379.1, Lerinacea|LE23952.1, Lerinacea|LE29353.1, Lerinacea|LE00271.1, Lerinacea|LE06086.1, Lerinacea|LE09807.1			
N0.HOG0013628			Lerinacea|LE18513.1, Lerinacea|LE11887.1, Lerinacea|LE21760.1, Lerinacea|LE23514.2, Lerinacea|LE16181.1, Lerinacea|LE16177.1			
N0.HOG0013629			Lerinacea|LE03747.1, Lerinacea|LE03866.1, Lerinacea|LE07452.1, Lerinacea|LE03867.1, Lerinacea|LE03743.1, Lerinacea|LE03746.1			
N0.HOG0013630			Lerinacea|LE23756.1, Lerinacea|LE24728.1, Lerinacea|LE24643.1, Lerinacea|LE08167.1, Lerinacea|LE24321.1, Lerinacea|LE16507.1			
N0.HOG0013631			Lerinacea|LE14384.1, Lerinacea|LE23525.1, Lerinacea|LE14462.1, Lerinacea|LE03994.1, Lerinacea|LE01736.1, Lerinacea|LE06821.1			
N0.HOG0013632			Lerinacea|LE21357.1, Lerinacea|LE07358.1, Lerinacea|LE03812.1, Lerinacea|LE21292.1, Lerinacea|LE07279.1, Lerinacea|LE27799.1			
N0.HOG0013633			Lerinacea|LE00342.1, Lerinacea|LE00215.1, Lerinacea|LE00620.1, Lerinacea|LE00380.1, Lerinacea|LE00454.1, Lerinacea|LE00310.1			
N0.HOG0013634			Lerinacea|LE16803.1, Lerinacea|LE09162.1, Lerinacea|LE00584.1, Lerinacea|LE21316.1, Lerinacea|LE18079.1, Lerinacea|LE05225.1			
N0.HOG0013635			Lerinacea|LE25388.1	Loculatus|17115.3		
N0.HOG0013636			Lerinacea|LE14777.1, Lerinacea|LE23112.1	Loculatus|15791.3		Xentr10.7|22370.1
N0.HOG0013637			Lerinacea|LE30276.1, Lerinacea|LE20088.1, Lerinacea|LE19296.1, Lerinacea|LE17964.1, Lerinacea|LE04587.1, Lerinacea|LE11679.1			
N0.HOG0013638			Lerinacea|LE04586.1, Lerinacea|LE25874.1, Lerinacea|LE23638.1, Lerinacea|LE24438.1, Lerinacea|LE24169.1, Lerinacea|LE10312.1			
N0.HOG0013639			Lerinacea|LE19932.1, Lerinacea|LE06721.1, Lerinacea|LE19621.1, Lerinacea|LE19896.1	Loculatus|7637.1		Xentr10.7|10264.1
N0.HOG0013640			Lerinacea|LE08143.1, Lerinacea|LE19689.1, Lerinacea|LE23609.1, Lerinacea|LE19432.1, Lerinacea|LE23953.1			Xentr10.7|5403.1
N0.HOG0013641			Lerinacea|LE22068.1, Lerinacea|LE20683.1, Lerinacea|LE23579.1, Lerinacea|LE20380.1, Lerinacea|LE23586.1, Lerinacea|LE20294.1			
N0.HOG0013642			Lerinacea|LE29123.1, Lerinacea|LE23543.1, Lerinacea|LE06190.2, Lerinacea|LE21179.1, Lerinacea|LE06864.1, Lerinacea|LE06344.1			
N0.HOG0013643			Lerinacea|LE06642.1, Lerinacea|LE13568.1, Lerinacea|LE07345.1, Lerinacea|LE29386.1, Lerinacea|LE29269.1, Lerinacea|LE29536.1			
N0.HOG0013644			Lerinacea|LE02193.1, Lerinacea|LE02908.1, Lerinacea|LE13805.1, Lerinacea|LE29719.1, Lerinacea|LE13755.1	Loculatus|17825.1		
N0.HOG0013645			Lerinacea|LE23935.1, Lerinacea|LE12705.1, Lerinacea|LE01331.1, Lerinacea|LE03074.1, Lerinacea|LE22987.1, Lerinacea|LE27718.1			
N0.HOG0013646			Lerinacea|LE03766.1, Lerinacea|LE27399.1, Lerinacea|LE13929.1, Lerinacea|LE23605.1, Lerinacea|LE22492.1, Lerinacea|LE03094.1			
N0.HOG0013647			Lerinacea|LE25497.1, Lerinacea|LE13183.1, Lerinacea|LE13571.1, Lerinacea|LE13519.1, Lerinacea|LE13477.1, Lerinacea|LE14406.1			
N0.HOG0013648			Lerinacea|LE18226.1, Lerinacea|LE03549.1, Lerinacea|LE27642.1, Lerinacea|LE19067.1, Lerinacea|LE15097.1, Lerinacea|LE26175.1			
N0.HOG0013649			Lerinacea|LE13511.1, Lerinacea|LE19254.1, Lerinacea|LE18304.1, Lerinacea|LE26970.1, Lerinacea|LE26533.1, Lerinacea|LE14023.1			
N0.HOG0013650			Lerinacea|LE05180.1, Lerinacea|LE23832.1, Lerinacea|LE16029.1, Lerinacea|LE30456.1, Lerinacea|LE04754.1, Lerinacea|LE30457.1			
N0.HOG0013651			Lerinacea|LE01895.1, Lerinacea|LE13525.1, Lerinacea|LE01163.1, Lerinacea|LE14097.1, Lerinacea|LE26791.1, Lerinacea|LE27344.1			
N0.HOG0013652			Lerinacea|LE18800.1, Lerinacea|LE13616.1, Lerinacea|LE05928.1, Lerinacea|LE03893.1, Lerinacea|LE14140.1, Lerinacea|LE07851.1			
N0.HOG0013653			Lerinacea|LE01306.1, Lerinacea|LE23745.1, Lerinacea|LE01149.1, Lerinacea|LE01386.1, Lerinacea|LE13082.1, Lerinacea|LE14254.1			
N0.HOG0013654			Lerinacea|LE21171.1, Lerinacea|LE26136.1, Lerinacea|LE15457.1, Lerinacea|LE04681.1, Lerinacea|LE25454.1, Lerinacea|LE23483.1			
N0.HOG0013655			Lerinacea|LE17076.1, Lerinacea|LE16936.1, Lerinacea|LE07974.1, Lerinacea|LE18030.1, Lerinacea|LE28435.1, Lerinacea|LE24225.1			
N0.HOG0013656			Lerinacea|LE25435.1	Loculatus|17354.2, Loculatus|17355.1, Loculatus|17352.1, Loculatus|17353.1, Loculatus|17356.1		
N0.HOG0013657			Lerinacea|LE29260.1, Lerinacea|LE29626.1, Lerinacea|LE29220.1, Lerinacea|LE29405.1, Lerinacea|LE29395.1	Loculatus|18496.1		
N0.HOG0013658			Lerinacea|LE28014.1, Lerinacea|LE23978.1, Lerinacea|LE01792.1, Lerinacea|LE24329.1, Lerinacea|LE27955.1, Lerinacea|LE24018.1			
N0.HOG0013659			Lerinacea|LE25048.1, Lerinacea|LE25298.1, Lerinacea|LE24921.1, Lerinacea|LE25246.1, Lerinacea|LE25339.1, Lerinacea|LE25378.1			
N0.HOG0013660			Lerinacea|LE27288.1, Lerinacea|LE26234.1, Lerinacea|LE02990.1, Lerinacea|LE07576.1, Lerinacea|LE27277.1, Lerinacea|LE16535.1			
N0.HOG0013661			Lerinacea|LE07202.1, Lerinacea|LE07141.1, Lerinacea|LE07117.1, Lerinacea|LE07105.1, Lerinacea|LE07000.1, Lerinacea|LE07092.1			
N0.HOG0013662			Lerinacea|LE02163.1, Lerinacea|LE02164.1, Lerinacea|LE02173.1, Lerinacea|LE02182.1, Lerinacea|LE02161.1	Loculatus|1653.1		
N0.HOG0013663				Loculatus|18814.1, Loculatus|18870.1, Loculatus|16256.1, Loculatus|16747.1, Loculatus|18794.1		Xentr10.7|10117.2
N0.HOG0013664				Loculatus|18593.1, Loculatus|18427.1, Loculatus|18429.1, Loculatus|5004.1, Loculatus|18428.1, Loculatus|18594.1		
N0.HOG0013665						Xentr10.7|13784.1, Xentr10.7|24763.1, Xentr10.7|718.1, Xentr10.7|13752.1, Xentr10.7|13749.1, Xentr10.7|13785.1
N0.HOG0013666						Xentr10.7|761.1, Xentr10.7|12977.1, Xentr10.7|12973.2, Xentr10.7|12979.1, Xentr10.7|760.1, Xentr10.7|12976.1
N0.HOG0013667						Xentr10.7|12452.1, Xentr10.7|7808.1, Xentr10.7|1120.1, Xentr10.7|5154.1, Xentr10.7|9858.1, Xentr10.7|15198.1
N0.HOG0013668						Xentr10.7|3053.1, Xentr10.7|3048.1, Xentr10.7|6571.3, Xentr10.7|3052.5, Xentr10.7|1620.1, Xentr10.7|3175.1
N0.HOG0013669						Xentr10.7|2043.1, Xentr10.7|2030.1, Xentr10.7|2031.1, Xentr10.7|2044.1, Xentr10.7|2039.1, Xentr10.7|2041.1
N0.HOG0013670						Xentr10.7|16123.1, Xentr10.7|17318.1, Xentr10.7|11054.1, Xentr10.7|7548.1, Xentr10.7|2185.2, Xentr10.7|4320.1
N0.HOG0013671						Xentr10.7|2394.1, Xentr10.7|2395.1, Xentr10.7|2393.1, Xentr10.7|2396.1, Xentr10.7|2397.1, Xentr10.7|2392.1
N0.HOG0013672						Xentr10.7|12107.1, Xentr10.7|3703.1, Xentr10.7|3694.1, Xentr10.7|6622.1, Xentr10.7|3094.1, Xentr10.7|6618.2
N0.HOG0013673						Xentr10.7|15397.1, Xentr10.7|13093.1, Xentr10.7|14250.1, Xentr10.7|11055.1, Xentr10.7|16122.1, Xentr10.7|8662.1
N0.HOG0013674						Xentr10.7|8736.1, Xentr10.7|8739.1, Xentr10.7|8738.1, Xentr10.7|8737.1, Xentr10.7|8740.1, Xentr10.7|8735.1
N0.HOG0013675						Xentr10.7|14383.1, Xentr10.7|14381.1, Xentr10.7|14385.1, Xentr10.7|14279.1, Xentr10.7|14384.1, Xentr10.7|14382.1
N0.HOG0013676						Xentr10.7|14517.1, Xentr10.7|14524.1, Xentr10.7|14523.1, Xentr10.7|14521.1, Xentr10.7|14522.1, Xentr10.7|14505.1
N0.HOG0013677						Xentr10.7|16418.1, Xentr10.7|16373.1, Xentr10.7|16387.1, Xentr10.7|16412.1, Xentr10.7|16414.1, Xentr10.7|18374.1
N0.HOG0013678						Xentr10.7|17949.1, Xentr10.7|17950.1, Xentr10.7|17957.3, Xentr10.7|17953.1, Xentr10.7|17955.1, Xentr10.7|17952.1
N0.HOG0013679						Xentr10.7|19277.1, Xentr10.7|19317.1, Xentr10.7|19280.1, Xentr10.7|19370.1, Xentr10.7|19421.1, Xentr10.7|19416.1
N0.HOG0013680						Xentr10.7|19323.1, Xentr10.7|19369.1, Xentr10.7|19352.1, Xentr10.7|19420.1, Xentr10.7|19423.1, Xentr10.7|19409.1
N0.HOG0013681	Cmi|46.1	Cplagiosum|14507.1	Lerinacea|LE14352.1		Ggallus|6076.1	Xentr10.7|983.2
N0.HOG0013682	Cmi|61.1	Cplagiosum|14522.4	Lerinacea|LE13067.1	Loculatus|3930.1		Xentr10.7|817.1
N0.HOG0013683	Cmi|71.1	Cplagiosum|14652.1	Lerinacea|LE14296.1		Ggallus|5907.1	Xentr10.7|977.3
N0.HOG0013684	Cmi|87.1, Cmi|85.1	Cplagiosum|1338.1		Loculatus|4682.1	Ggallus|18707.1	
N0.HOG0013685	Cmi|88.1	Cplagiosum|1337.2	Lerinacea|LE17882.1	Loculatus|4681.1		Xentr10.7|1502.1
N0.HOG0013686	Cmi|100.1	Cplagiosum|1326.1	Lerinacea|LE17564.1	Loculatus|4672.1		Xentr10.7|1513.1
N0.HOG0013687	Cmi|114.1	Cplagiosum|1150.1	Lerinacea|LE17647.1		Ggallus|18369.2	Xentr10.7|1616.1
N0.HOG0013688	Cmi|143.1	Cplagiosum|1385.1	Lerinacea|LE17044.1	Loculatus|1315.1		Xentr10.7|1061.1
N0.HOG0013689	Cmi|19799.1, Cmi|147.1	Cplagiosum|7.1	Lerinacea|LE30410.1, Lerinacea|LE30413.2			
N0.HOG0013690	Cmi|148.1		Lerinacea|LE06916.1	Loculatus|17388.1	Ggallus|18635.2	Xentr10.7|17913.1
N0.HOG0013691	Cmi|204.1	Cplagiosum|14565.1	Lerinacea|LE13497.1	Loculatus|4659.1		Xentr10.7|808.3
N0.HOG0013692	Cmi|237.1	Cplagiosum|598.2		Loculatus|14126.1	Ggallus|6130.1	Xentr10.7|903.1
N0.HOG0013693	Cmi|246.1	Cplagiosum|667.1		Loculatus|4409.1	Ggallus|6407.4	Xentr10.7|333.1
N0.HOG0013694	Cmi|255.1	Cplagiosum|659.2	Lerinacea|LE12966.1		Ggallus|5792.1	Xentr10.7|652.3
N0.HOG0013695	Cmi|296.1	Cplagiosum|14491.1		Loculatus|4228.1	Ggallus|5767.1	Xentr10.7|677.1
N0.HOG0013696	Cmi|307.1	Cplagiosum|673.1		Loculatus|4218.1	Ggallus|5780.1	Xentr10.7|665.1
N0.HOG0013697	Cmi|329.1		Lerinacea|LE13474.3	Loculatus|4272.5	Ggallus|5845.1	Xentr10.7|738.1
N0.HOG0013698	Cmi|354.1	Cplagiosum|721.1		Loculatus|4249.1	Ggallus|5743.1	Xentr10.7|701.2
N0.HOG0013699	Cmi|401.2	Cplagiosum|14567.1	Lerinacea|LE14531.1	Loculatus|4441.2		Xentr10.7|799.1
N0.HOG0013700	Cmi|417.1	Cplagiosum|14536.1	Lerinacea|LE13422.1	Loculatus|4431.2		Xentr10.7|782.2
N0.HOG0013701	Cmi|422.1	Cplagiosum|14539.1		Loculatus|4428.1	Ggallus|5813.1	Xentr10.7|778.1
N0.HOG0013702	Cmi|443.1	Cplagiosum|14611.1	Lerinacea|LE13534.1	Loculatus|1935.1	Ggallus|6030.2	
N0.HOG0013703	Cmi|448.1	Cplagiosum|14607.1	Lerinacea|LE14336.1, Lerinacea|LE18945.1	Loculatus|1932.1		
N0.HOG0013704	Cmi|456.2	Cplagiosum|14498.1		Loculatus|1947.2	Ggallus|18399.6	Xentr10.7|1080.1
N0.HOG0013705	Cmi|2187.1, Cmi|470.1			Loculatus|313.1	Ggallus|18824.1	Xentr10.7|19201.3
N0.HOG0013706	Cmi|485.1, Cmi|17972.1	Cplagiosum|608.1	Lerinacea|LE13284.1			Xentr10.7|886.1
N0.HOG0013707	Cmi|487.1	Cplagiosum|610.1	Lerinacea|LE14616.2	Loculatus|4721.1		Xentr10.7|884.1
N0.HOG0013708	Cmi|494.1	Cplagiosum|615.1	Lerinacea|LE14629.1		Ggallus|6156.1	Xentr10.7|875.1
N0.HOG0013709	Cmi|496.1	Cplagiosum|617.1		Loculatus|17298.1	Ggallus|6158.1	Xentr10.7|872.1
N0.HOG0013710	Cmi|498.1	Cplagiosum|619.1	Lerinacea|LE12945.1		Ggallus|6160.1	Xentr10.7|856.1
N0.HOG0013711	Cmi|513.1	Cplagiosum|582.1	Lerinacea|LE13472.1	Loculatus|1536.1		Xentr10.7|1208.1
N0.HOG0013712	Cmi|516.1	Cplagiosum|578.1	Lerinacea|LE13597.1	Loculatus|1533.1		Xentr10.7|1211.1
N0.HOG0013713	Cmi|518.1	Cplagiosum|577.1	Lerinacea|LE14360.1	Loculatus|1532.1		Xentr10.7|1212.2
N0.HOG0013714	Cmi|520.1	Cplagiosum|575.3		Loculatus|1530.1	Ggallus|6000.2	Xentr10.7|1215.1
N0.HOG0013715	Cmi|522.1	Cplagiosum|573.1	Lerinacea|LE13914.1	Loculatus|1528.1	Ggallus|18394.1	
N0.HOG0013716	Cmi|533.1	Cplagiosum|566.1		Loculatus|6612.1, Loculatus|1385.1		Xentr10.7|1042.1
N0.HOG0013717	Cmi|572.1	Cplagiosum|552.1	Lerinacea|LE14417.1		Ggallus|6068.1	Xentr10.7|1114.1
N0.HOG0013718	Cmi|585.1	Cplagiosum|541.3	Lerinacea|LE14607.1	Loculatus|1795.1		Xentr10.7|1098.1
N0.HOG0013719	Cmi|592.1	Cplagiosum|538.2		Loculatus|1798.1	Ggallus|6021.1	Xentr10.7|1047.3
N0.HOG0013720	Cmi|641.1	Cplagiosum|496.1	Lerinacea|LE13971.1, Lerinacea|LE13810.1, Lerinacea|LE14472.1			
N0.HOG0013721	Cmi|656.3	Cplagiosum|483.4	Lerinacea|LE14468.1		Ggallus|6325.2	Xentr10.7|451.1
N0.HOG0013722	Cmi|662.1	Cplagiosum|477.1		Loculatus|4689.1	Ggallus|6320.1	Xentr10.7|456.1
N0.HOG0013723	Cmi|669.1		Lerinacea|LE13052.1	Loculatus|4711.2	Ggallus|6312.1	Xentr10.7|471.1
N0.HOG0013724	Cmi|682.1	Cplagiosum|457.3		Loculatus|4699.1	Ggallus|6296.2	Xentr10.7|488.2
N0.HOG0013725	Cmi|698.1	Cplagiosum|440.1	Lerinacea|LE13638.1	Loculatus|4615.2		Xentr10.7|505.4
N0.HOG0013726	Cmi|712.1	Cplagiosum|428.2	Lerinacea|LE12954.1	Loculatus|4563.3	Ggallus|6271.1	
N0.HOG0013727	Cmi|721.1	Cplagiosum|420.1	Lerinacea|LE17881.1, Lerinacea|LE14045.1		Ggallus|6264.4	
N0.HOG0013728	Cmi|740.1	Cplagiosum|401.2		Loculatus|4861.1	Ggallus|6246.10	Xentr10.7|539.1
N0.HOG0013729	Cmi|745.1	Cplagiosum|395.1		Loculatus|4852.1	Ggallus|6717.1	Xentr10.7|20779.1
N0.HOG0013730	Cmi|751.1	Cplagiosum|389.3	Lerinacea|LE13278.1		Ggallus|6235.5	Xentr10.7|553.2
N0.HOG0013731	Cmi|758.1	Cplagiosum|385.1		Loculatus|4844.1	Ggallus|6232.2	Xentr10.7|556.1
N0.HOG0013732	Cmi|762.1		Lerinacea|LE14465.1	Loculatus|4841.2	Ggallus|6229.1	Xentr10.7|561.4
N0.HOG0013733	Cmi|771.7	Cplagiosum|374.3		Loculatus|4834.3	Ggallus|6222.5	Xentr10.7|569.9
N0.HOG0013734	Cmi|774.1	Cplagiosum|371.1	Lerinacea|LE13650.1		Ggallus|6219.1	Xentr10.7|572.1
N0.HOG0013735	Cmi|800.1	Cplagiosum|839.1	Lerinacea|LE16807.1		Ggallus|5947.3	Xentr10.7|599.4
N0.HOG0013736	Cmi|813.1	Cplagiosum|829.1	Lerinacea|LE04693.1	Loculatus|4802.9		Xentr10.7|607.1
N0.HOG0013737	Cmi|814.1	Cplagiosum|20526.1	Lerinacea|LE04691.1		Ggallus|5953.1	Xentr10.7|608.1
N0.HOG0013738	Cmi|838.1	Cplagiosum|808.1	Lerinacea|LE17751.1		Ggallus|5967.1	Xentr10.7|631.1
N0.HOG0013739	Cmi|866.1	Cplagiosum|775.1	Lerinacea|LE17097.1	Loculatus|1887.1		Xentr10.7|303.1
N0.HOG0013740	Cmi|889.1		Lerinacea|LE13586.1	Loculatus|4152.1	Ggallus|6441.1	Xentr10.7|282.1
N0.HOG0013741	Cmi|891.1	Cplagiosum|141.2		Loculatus|4154.2	Ggallus|6443.1	Xentr10.7|280.2
N0.HOG0013742	Cmi|920.2	Cplagiosum|113.2	Lerinacea|LE14308.1	Loculatus|1244.1		Xentr10.7|241.1
N0.HOG0013743	Cmi|921.1	Cplagiosum|112.1	Lerinacea|LE13963.1		Ggallus|6503.1	Xentr10.7|242.2
N0.HOG0013744	Cmi|940.1	Cplagiosum|63.7		Loculatus|1233.2	Ggallus|6509.8	Xentr10.7|249.2
N0.HOG0013745	Cmi|950.1	Cplagiosum|69.1	Lerinacea|LE13400.1	Loculatus|3847.3		Xentr10.7|17291.2
N0.HOG0013746	Cmi|994.1	Cplagiosum|32.1		Loculatus|4312.1	Ggallus|6553.2	Xentr10.7|218.1
N0.HOG0013747	Cmi|1000.1	Cplagiosum|21.1		Loculatus|3867.1, Loculatus|145.1		Xentr10.7|162.1
N0.HOG0013748	Cmi|1001.1	Cplagiosum|24.1	Lerinacea|LE03715.1	Loculatus|3869.2		Xentr10.7|161.1
N0.HOG0013749	Cmi|1006.1	Cplagiosum|13.1		Loculatus|3895.1	Ggallus|6601.1	Xentr10.7|9.1
N0.HOG0013750	Cmi|1014.1	Cplagiosum|14701.3		Loculatus|4502.2	Ggallus|6197.1	Xentr10.7|938.1
N0.HOG0013751	Cmi|1021.1		Lerinacea|LE13061.1	Loculatus|4570.1	Ggallus|6204.2	Xentr10.7|930.5
N0.HOG0013752	Cmi|1024.1	Cplagiosum|13162.6, Cplagiosum|14710.3	Lerinacea|LE25089.1, Lerinacea|LE13790.1			
N0.HOG0013753	Cmi|1038.1	Cplagiosum|14501.1		Loculatus|4728.1	Ggallus|5890.1	Xentr10.7|1073.1
N0.HOG0013754	Cmi|1044.1	Cplagiosum|1367.1		Loculatus|1734.1	Ggallus|6060.1	Xentr10.7|1066.1
N0.HOG0013755	Cmi|1083.1	Cplagiosum|14684.1		Loculatus|1928.1	Ggallus|5988.1	Xentr10.7|1010.3
N0.HOG0013756	Cmi|1085.2	Cplagiosum|14686.1	Lerinacea|LE14147.1	Loculatus|1930.1		Xentr10.7|1006.2
N0.HOG0013757	Cmi|1100.3	Cplagiosum|1154.9	Lerinacea|LE17117.1	Loculatus|4503.8		Xentr10.7|1709.4
N0.HOG0013758	Cmi|1104.1	Cplagiosum|1172.1	Lerinacea|LE16726.1	Loculatus|1744.1		Xentr10.7|1726.1
N0.HOG0013759	Cmi|1140.1		Lerinacea|LE16775.1	Loculatus|1736.1	Ggallus|18170.1	Xentr10.7|1716.5
N0.HOG0013760	Cmi|1152.1	Cplagiosum|1158.2	Lerinacea|LE17531.1	Loculatus|4737.1		Xentr10.7|1713.1
N0.HOG0013761	Cmi|1157.1	Cplagiosum|1206.1		Loculatus|7276.1	Ggallus|7237.2	Xentr10.7|20714.1
N0.HOG0013762	Cmi|1160.1	Cplagiosum|1203.1		Loculatus|1329.1	Ggallus|18556.1	Xentr10.7|1482.1
N0.HOG0013763	Cmi|1161.1	Cplagiosum|1202.1		Loculatus|1328.1	Ggallus|18555.1	Xentr10.7|1483.3
N0.HOG0013764	Cmi|1164.2	Cplagiosum|1198.1	Lerinacea|LE17863.2	Loculatus|1325.4		Xentr10.7|1487.2
N0.HOG0013765	Cmi|1177.1		Lerinacea|LE17859.1	Loculatus|1496.2, Loculatus|4754.2		Xentr10.7|1644.1
N0.HOG0013766	Cmi|1186.1	Cplagiosum|1224.3	Lerinacea|LE16956.1	Loculatus|4521.3	Ggallus|18602.4	
N0.HOG0013767	Cmi|1197.1	Cplagiosum|1234.2	Lerinacea|LE17698.1	Loculatus|1690.2		Xentr10.7|1765.1
N0.HOG0013768	Cmi|1199.1	Cplagiosum|1235.1	Lerinacea|LE17536.1	Loculatus|1689.1		Xentr10.7|1764.2
N0.HOG0013769	Cmi|1256.1	Cplagiosum|1257.2		Loculatus|1337.1	Ggallus|18592.1	Xentr10.7|1692.1
N0.HOG0013770	Cmi|1277.1	Cplagiosum|1129.1	Lerinacea|LE16906.1	Loculatus|1752.1		Xentr10.7|1850.1
N0.HOG0013771	Cmi|1284.1		Lerinacea|LE16744.1	Loculatus|1666.1	Ggallus|18302.1	Xentr10.7|1837.1
N0.HOG0013772	Cmi|1286.1	Cplagiosum|1121.2	Lerinacea|LE17215.1	Loculatus|1668.1	Ggallus|18300.1	
N0.HOG0013773	Cmi|1312.1	Cplagiosum|1093.2	Lerinacea|LE17348.1	Loculatus|1285.1		Xentr10.7|1806.1
N0.HOG0013774	Cmi|1335.1	Cplagiosum|1073.6	Lerinacea|LE17294.1	Loculatus|1707.1		Xentr10.7|1785.2
N0.HOG0013775	Cmi|1338.1	Cplagiosum|1070.2	Lerinacea|LE16786.1	Loculatus|1705.1		Xentr10.7|16179.1
N0.HOG0013776	Cmi|1350.1	Cplagiosum|1059.1	Lerinacea|LE16784.1	Loculatus|1615.1		Xentr10.7|2642.1
N0.HOG0013777	Cmi|1363.1	Cplagiosum|1050.1	Lerinacea|LE16635.1		Ggallus|18703.1	Xentr10.7|2652.1
N0.HOG0013778	Cmi|1376.1	Cplagiosum|1035.2	Lerinacea|LE17577.1	Loculatus|1637.1		Xentr10.7|2671.1
N0.HOG0013779	Cmi|1377.1	Cplagiosum|1034.1	Lerinacea|LE16727.1		Ggallus|18632.3	Xentr10.7|2672.1
N0.HOG0013780	Cmi|1392.1	Cplagiosum|1023.2	Lerinacea|LE16829.1	Loculatus|1648.1		Xentr10.7|2683.2
